Brand,Price,log_price,Mileage,log_mileage,EngineV,Year
Mercedes-Benz," ₹ 43,500.00 ",4.64,51,1.707570176,3,2014
Mercedes-Benz," ₹ 43,500.00 ",4.64,51,1.707570176,3,2014
Mercedes-Benz," ₹ 43,500.00 ",4.64,51,1.707570176,3,2014
Toyota," ₹ 24,000.00 ",4.38,51,1.707570176,2.5,2014
Volkswagen," ₹ 13,708.50 ",4.14,51,1.707570176,1.4,2014
BMW," ₹ 37,500.00 ",4.57,55,1.740362689,2,2014
Mercedes-Benz," ₹ 38,500.00 ",4.59,56,1.748188027,2.2,2014
Volkswagen," ₹ 20,500.00 ",4.31,56,1.748188027,2,2014
BMW," ₹ 65,000.00 ",4.81,58,1.763427994,4.4,2014
Audi," ₹ 33,900.00 ",4.53,58,1.763427994,2,2014
Volkswagen," ₹ 21,550.00 ",4.33,58,1.763427994,1.4,2014
Toyota," ₹ 48,000.00 ",4.68,59,1.770852012,3,2014
Volkswagen," ₹ 49,999.00 ",4.70,59,1.770852012,2,2014
Toyota," ₹ 24,000.00 ",4.38,60,1.77815125,2.5,2014
Volkswagen," ₹ 25,999.00 ",4.41,60,1.77815125,1.8,2014
Volkswagen," ₹ 42,500.00 ",4.63,63,1.799340549,3,2014
Renault," ₹ 10,100.00 ",4.00,64,1.806179974,2,2014
BMW," ₹ 32,500.00 ",4.51,65,1.812913357,2,2014
Renault," ₹ 11,999.00 ",4.08,65,1.812913357,1.5,2014
Renault," ₹ 8,250.00 ",3.92,66,1.819543936,1.5,2014
Mercedes-Benz," ₹ 68,500.00 ",4.84,68,1.832508913,3,2014
Mercedes-Benz," ₹ 69,900.00 ",4.84,69,1.838849091,3,2014
Mercedes-Benz," ₹ 82,555.00 ",4.92,69,1.838849091,3,2014
Toyota," ₹ 23,400.00 ",4.37,69,1.838849091,2.5,2014
Mitsubishi," ₹ 22,900.00 ",4.36,69,1.838849091,2.4,2014
Mitsubishi," ₹ 22,900.00 ",4.36,69,1.838849091,2.4,2014
BMW," ₹ 66,200.00 ",4.82,70,1.84509804,3,2014
BMW," ₹ 66,900.00 ",4.83,70,1.84509804,3,2014
Renault," ₹ 7,750.00 ",3.89,70,1.84509804,1.5,2014
BMW," ₹ 38,000.00 ",4.58,74,1.86923172,2,2014
Renault," ₹ 9,500.00 ",3.98,78,1.892094603,1.5,2014
Volkswagen," ₹ 49,500.00 ",4.69,80,1.903089987,3,2014
Toyota," ₹ 23,500.00 ",4.37,80,1.903089987,2.5,2014
Volkswagen," ₹ 23,999.00 ",4.38,80,1.903089987,2,2014
Mercedes-Benz," ₹ 1,37,000.00 ",5.14,82,1.913813852,5.5,2014
Mercedes-Benz," ₹ 69,500.00 ",4.84,84,1.924279286,3,2014
Toyota," ₹ 31,000.00 ",4.49,86,1.934498451,2.2,2014
Volkswagen," ₹ 9,599.00 ",3.98,88,1.944482672,1.6,2014
Volkswagen," ₹ 27,000.00 ",4.43,90,1.954242509,2,2014
Audi," ₹ 44,800.00 ",4.65,95,1.977723605,3,2014
Renault," ₹ 14,500.00 ",4.16,98,1.991226076,1.5,2014
Audi," ₹ 44,800.00 ",4.65,100,2,3,2014
Toyota," ₹ 23,700.00 ",4.37,100,2,2.5,2014
Audi," ₹ 35,900.00 ",4.56,105,2.021189299,2,2014
Volkswagen," ₹ 10,200.00 ",4.01,105,2.021189299,1.6,2014
Volkswagen," ₹ 9,800.00 ",3.99,117,2.068185862,1.6,2014
Renault," ₹ 8,499.00 ",3.93,120,2.079181246,1.5,2014
Volkswagen," ₹ 16,900.00 ",4.23,121,2.08278537,2,2014
Volkswagen," ₹ 29,999.00 ",4.48,129,2.11058971,2,2014
Renault," ₹ 7,899.00 ",3.90,129,2.11058971,1.5,2014
Renault," ₹ 8,300.00 ",3.92,137,2.136720567,1.5,2014
Mercedes-Benz," ₹ 26,800.00 ",4.43,160,2.204119983,2.2,2014
Renault," ₹ 8,550.00 ",3.93,160,2.204119983,1.5,2014
Volkswagen," ₹ 18,300.00 ",4.26,1,0,2.2,2013
Toyota," ₹ 63,000.00 ",4.80,3,0.477121255,4.2,2013
Mercedes-Benz," ₹ 99,000.00 ",5.00,5,0.698970004,1.6,2013
Toyota," ₹ 39,900.00 ",4.60,11,1.041392685,4,2013
Mercedes-Benz," ₹ 28,000.00 ",4.45,12,1.079181246,1.8,2013
Renault," ₹ 9,200.00 ",3.96,12,1.079181246,1.2,2013
Mercedes-Benz," ₹ 61,500.00 ",4.79,16,1.204119983,3,2013
Toyota," ₹ 24,000.00 ",4.38,16,1.204119983,2.5,2013
BMW," ₹ 36,900.00 ",4.57,17,1.230448921,2,2013
Toyota," ₹ 20,900.00 ",4.32,18,1.255272505,2.5,2013
Mercedes-Benz," ₹ 2,00,000.00 ",5.30,19,1.278753601,3.5,2013
Renault," ₹ 8,299.00 ",3.92,19,1.278753601,1.2,2013
BMW," ₹ 57,000.00 ",4.76,20,1.301029996,3.5,2013
Mitsubishi," ₹ 24,000.00 ",4.38,20,1.301029996,2.5,2013
Toyota," ₹ 28,900.00 ",4.46,20,1.301029996,2.5,2013
Toyota," ₹ 26,500.00 ",4.42,21,1.322219295,2,2013
BMW," ₹ 51,500.00 ",4.71,23,1.361727836,3,2013
Volkswagen," ₹ 18,200.00 ",4.26,23,1.361727836,1.4,2013
Audi," ₹ 51,500.00 ",4.71,27,1.431363764,3,2013
Mercedes-Benz," ₹ 2,19,900.00 ",5.34,30,1.477121255,6.3,2013
Mercedes-Benz," ₹ 99,999.00 ",5.00,30,1.477121255,5,2013
Mercedes-Benz," ₹ 50,800.00 ",4.71,30,1.477121255,3.5,2013
Toyota," ₹ 18,100.00 ",4.26,30,1.477121255,1.6,2013
Volkswagen," ₹ 20,300.00 ",4.31,30,1.477121255,1.4,2013
Mercedes-Benz," ₹ 2,19,900.00 ",5.34,33,1.51851394,5.5,2013
Toyota," ₹ 63,333.00 ",4.80,33,1.51851394,4.5,2013
Mercedes-Benz," ₹ 31,600.00 ",4.50,33,1.51851394,1.6,2013
Renault," ₹ 5,000.00 ",3.70,34,1.531478917,1.5,2013
Audi," ₹ 21,000.00 ",4.32,34,1.531478917,1.4,2013
Audi," ₹ 30,650.00 ",4.49,35,1.544068044,2,2013
BMW," ₹ 34,400.00 ",4.54,37,1.568201724,2,2013
Toyota," ₹ 12,900.00 ",4.11,37,1.568201724,1.4,2013
BMW," ₹ 27,900.00 ",4.45,38,1.579783597,2,2013
Mercedes-Benz," ₹ 55,000.00 ",4.74,40,1.602059991,4.6,2013
Toyota," ₹ 35,555.00 ",4.55,40,1.602059991,3.5,2013
Mitsubishi," ₹ 12,900.00 ",4.11,40,1.602059991,2,2013
Volkswagen," ₹ 22,000.00 ",4.34,40,1.602059991,1.4,2013
Audi," ₹ 33,500.00 ",4.53,42,1.62324929,2,2013
BMW," ₹ 22,100.00 ",4.34,42,1.62324929,1.6,2013
Toyota," ₹ 13,000.00 ",4.11,42,1.62324929,1.3,2013
BMW," ₹ 68,500.00 ",4.84,43,1.633468456,4.4,2013
Mitsubishi," ₹ 22,800.00 ",4.36,43,1.633468456,2.4,2013
Renault," ₹ 7,500.00 ",3.88,43,1.633468456,1.5,2013
Audi," ₹ 49,500.00 ",4.69,44,1.643452676,3,2013
Toyota," ₹ 19,800.00 ",4.30,44,1.643452676,2,2013
Toyota," ₹ 30,950.00 ",4.49,45,1.653212514,4.6,2013
Volkswagen," ₹ 18,900.00 ",4.28,45,1.653212514,2,2013
Volkswagen," ₹ 22,900.00 ",4.36,45,1.653212514,2,2013
BMW," ₹ 34,500.00 ",4.54,45,1.653212514,2,2013
BMW," ₹ 37,500.00 ",4.57,45,1.653212514,2,2013
Mercedes-Benz," ₹ 1,15,000.00 ",5.06,47,1.672097858,4.6,2013
BMW," ₹ 26,800.00 ",4.43,47,1.672097858,2,2013
Audi," ₹ 16,800.00 ",4.23,47,1.672097858,1.2,2013
Audi," ₹ 16,800.00 ",4.23,47,1.672097858,1.2,2013
Volkswagen," ₹ 22,900.00 ",4.36,48,1.681241237,2,2013
Toyota," ₹ 13,700.00 ",4.14,48,1.681241237,1.4,2013
Toyota," ₹ 32,950.00 ",4.52,50,1.698970004,5.7,2013
Volkswagen," ₹ 28,500.00 ",4.45,50,1.698970004,2,2013
Volkswagen," ₹ 55,555.00 ",4.74,50,1.698970004,2,2013
Volkswagen," ₹ 55,555.00 ",4.74,50,1.698970004,2,2013
Toyota," ₹ 17,200.00 ",4.24,50,1.698970004,1.6,2013
Toyota," ₹ 42,900.00 ",4.63,51,1.707570176,3,2013
Volkswagen," ₹ 22,200.00 ",4.35,51,1.707570176,2,2013
Volkswagen," ₹ 9,000.00 ",3.95,51,1.707570176,1.6,2013
Volkswagen," ₹ 11,500.00 ",4.06,51,1.707570176,1.6,2013
Toyota," ₹ 14,850.00 ",4.17,51,1.707570176,1.6,2013
Mercedes-Benz," ₹ 49,500.00 ",4.69,52,1.716003344,3,2013
Mitsubishi," ₹ 18,600.00 ",4.27,52,1.716003344,2,2013
Mitsubishi," ₹ 18,700.00 ",4.27,52,1.716003344,2,2013
Mitsubishi," ₹ 12,400.00 ",4.09,52,1.716003344,1.6,2013
Audi," ₹ 73,500.00 ",4.87,53,1.72427587,6.3,2013
Volkswagen," ₹ 55,555.00 ",4.74,53,1.72427587,2,2013
Volkswagen," ₹ 55,555.00 ",4.74,53,1.72427587,2,2013
BMW," ₹ 52,300.00 ",4.72,55,1.740362689,3,2013
BMW," ₹ 52,300.00 ",4.72,55,1.740362689,3,2013
Toyota," ₹ 22,800.00 ",4.36,55,1.740362689,2.5,2013
Mercedes-Benz," ₹ 29,500.00 ",4.47,55,1.740362689,2.2,2013
Volkswagen," ₹ 15,800.00 ",4.20,56,1.748188027,1.4,2013
BMW," ₹ 73,900.00 ",4.87,57,1.755874856,4.4,2013
Mitsubishi," ₹ 22,500.00 ",4.35,57,1.755874856,2.5,2013
Volkswagen," ₹ 27,000.00 ",4.43,57,1.755874856,2,2013
Renault," ₹ 8,500.00 ",3.93,57,1.755874856,1.2,2013
Volkswagen," ₹ 21,000.00 ",4.32,58,1.763427994,2,2013
Volkswagen," ₹ 9,000.00 ",3.95,59,1.770852012,1.6,2013
Toyota," ₹ 65,000.00 ",4.81,60,1.77815125,4.5,2013
Volkswagen," ₹ 44,600.00 ",4.65,60,1.77815125,3,2013
Toyota," ₹ 29,000.00 ",4.46,60,1.77815125,2.2,2013
BMW," ₹ 23,900.00 ",4.38,60,1.77815125,2,2013
Mercedes-Benz," ₹ 24,950.00 ",4.40,60,1.77815125,1.8,2013
Toyota," ₹ 14,300.00 ",4.16,60,1.77815125,1.6,2013
Renault," ₹ 14,700.00 ",4.17,61,1.785329835,1.5,2013
BMW," ₹ 69,500.00 ",4.84,62,1.792391689,4.4,2013
Toyota," ₹ 37,700.00 ",4.58,62,1.792391689,3,2013
Toyota," ₹ 21,800.00 ",4.34,63,1.799340549,2,2013
Volkswagen," ₹ 55,555.00 ",4.74,63,1.799340549,2,2013
Volkswagen," ₹ 55,555.00 ",4.74,63,1.799340549,2,2013
Audi," ₹ 47,000.00 ",4.67,64,1.806179974,3,2013
Mercedes-Benz," ₹ 34,900.00 ",4.54,64,1.806179974,2.2,2013
Mercedes-Benz," ₹ 29,500.00 ",4.47,64,1.806179974,1.6,2013
Toyota," ₹ 33,950.00 ",4.53,65,1.812913357,5.7,2013
Audi," ₹ 55,000.00 ",4.74,65,1.812913357,2.99,2013
BMW," ₹ 33,500.00 ",4.53,65,1.812913357,2,2013
BMW," ₹ 34,900.00 ",4.54,65,1.812913357,2,2013
Volkswagen," ₹ 10,650.00 ",4.03,65,1.812913357,1.6,2013
Toyota," ₹ 28,600.00 ",4.46,66,1.819543936,2.2,2013
Audi," ₹ 53,700.00 ",4.73,67,1.826074803,3,2013
Mitsubishi," ₹ 19,800.00 ",4.30,67,1.826074803,2,2013
Volkswagen," ₹ 30,000.00 ",4.48,67,1.826074803,2,2013
Renault," ₹ 6,900.00 ",3.84,68,1.832508913,1.5,2013
Volkswagen," ₹ 19,995.00 ",4.30,68,1.832508913,1.4,2013
BMW," ₹ 22,600.00 ",4.35,69,1.838849091,3,2013
Mercedes-Benz," ₹ 34,000.00 ",4.53,69,1.838849091,2,2013
Toyota," ₹ 11,750.00 ",4.07,69,1.838849091,1.6,2013
Mercedes-Benz," ₹ 83,000.00 ",4.92,70,1.84509804,3,2013
Volkswagen," ₹ 11,500.00 ",4.06,70,1.84509804,2,2013
Renault," ₹ 10,200.00 ",4.01,70,1.84509804,1.5,2013
Volkswagen," ₹ 10,000.00 ",4.00,71,1.851258349,1.2,2013
BMW," ₹ 64,900.00 ",4.81,73,1.86332286,3,2013
BMW," ₹ 30,500.00 ",4.48,73,1.86332286,2,2013
Toyota," ₹ 18,600.00 ",4.27,73,1.86332286,1.6,2013
Volkswagen," ₹ 20,700.00 ",4.32,74,1.86923172,2,2013
Audi," ₹ 42,700.00 ",4.63,75,1.875061263,3,2013
Audi," ₹ 48,000.00 ",4.68,75,1.875061263,3,2013
Renault," ₹ 13,000.00 ",4.11,75,1.875061263,2,2013
Volkswagen," ₹ 23,000.00 ",4.36,75,1.875061263,2,2013
Audi," ₹ 38,500.00 ",4.59,75,1.875061263,2,2013
BMW," ₹ 21,000.00 ",4.32,79,1.897627091,1.6,2013
Toyota," ₹ 45,000.00 ",4.65,80,1.903089987,4,2013
Audi," ₹ 49,700.00 ",4.70,80,1.903089987,3,2013
BMW," ₹ 58,500.00 ",4.77,80,1.903089987,3,2013
BMW," ₹ 58,500.00 ",4.77,80,1.903089987,3,2013
Audi," ₹ 31,500.00 ",4.50,80,1.903089987,2,2013
Volkswagen," ₹ 15,500.00 ",4.19,80,1.903089987,1.4,2013
Toyota," ₹ 32,900.00 ",4.52,82,1.913813852,2.7,2013
Toyota," ₹ 35,900.00 ",4.56,84,1.924279286,3,2013
Mercedes-Benz," ₹ 50,900.00 ",4.71,85,1.929418926,3,2013
Volkswagen," ₹ 27,000.00 ",4.43,85,1.929418926,2,2013
Volkswagen," ₹ 14,800.00 ",4.17,85,1.929418926,1.4,2013
Toyota," ₹ 28,999.00 ",4.46,86,1.934498451,3.5,2013
Mercedes-Benz," ₹ 23,700.00 ",4.37,86,1.934498451,1.8,2013
Volkswagen," ₹ 9,800.00 ",3.99,86,1.934498451,1.2,2013
Renault," ₹ 6,800.00 ",3.83,87,1.939519253,1.4,2013
Mercedes-Benz," ₹ 1,40,000.00 ",5.15,88,1.944482672,5.46,2013
Renault," ₹ 13,900.00 ",4.14,89,1.949390007,1.5,2013
Audi," ₹ 48,000.00 ",4.68,90,1.954242509,3,2013
BMW," ₹ 55,500.00 ",4.74,90,1.954242509,3,2013
Audi," ₹ 35,000.00 ",4.54,92,1.963787827,2.8,2013
Toyota," ₹ 28,350.00 ",4.45,92,1.963787827,2.2,2013
Renault," ₹ 7,999.00 ",3.90,92,1.963787827,1.5,2013
Toyota," ₹ 11,750.00 ",4.07,93,1.968482949,1.6,2013
Mercedes-Benz," ₹ 31,500.00 ",4.50,95,1.977723605,2.2,2013
Volkswagen," ₹ 17,900.00 ",4.25,96,1.982271233,2.5,2013
Mercedes-Benz," ₹ 13,500.00 ",4.13,97,1.986771734,2.2,2013
Toyota," ₹ 27,800.00 ",4.44,98,1.991226076,2.2,2013
Volkswagen," ₹ 22,000.00 ",4.34,98,1.991226076,2,2013
Volkswagen," ₹ 10,000.00 ",4.00,98,1.991226076,1.6,2013
Toyota," ₹ 14,700.00 ",4.17,98,1.991226076,1.6,2013
Toyota," ₹ 61,000.00 ",4.79,100,2,4.5,2013
Mitsubishi," ₹ 28,800.00 ",4.46,100,2,3.2,2013
Toyota," ₹ 26,500.00 ",4.42,102,2.008600172,2.5,2013
Volkswagen," ₹ 13,700.00 ",4.14,103,2.012837225,2,2013
Audi," ₹ 32,000.00 ",4.51,103,2.012837225,2,2013
Toyota," ₹ 20,500.00 ",4.31,105,2.021189299,2.5,2013
Toyota," ₹ 27,000.00 ",4.43,105,2.021189299,2.5,2013
Volkswagen," ₹ 4,000.00 ",3.60,105,2.021189299,2,2013
Renault," ₹ 10,450.00 ",4.02,106,2.025305865,2,2013
Volkswagen," ₹ 18,800.00 ",4.27,106,2.025305865,1.6,2013
Renault," ₹ 11,999.00 ",4.08,107,2.029383778,2,2013
Audi," ₹ 30,999.00 ",4.49,108,2.033423755,2,2013
Volkswagen," ₹ 8,650.00 ",3.94,108,2.033423755,1.6,2013
Renault," ₹ 7,600.00 ",3.88,108,2.033423755,1,2013
Volkswagen," ₹ 18,000.00 ",4.26,110,2.041392685,2,2013
Mercedes-Benz," ₹ 12,800.00 ",4.11,116,2.064457989,2.2,2013
Mercedes-Benz," ₹ 16,800.00 ",4.23,116,2.064457989,2.2,2013
Audi," ₹ 30,900.00 ",4.49,118,2.071882007,2,2013
Audi," ₹ 34,000.00 ",4.53,118,2.071882007,2,2013
Audi," ₹ 34,000.00 ",4.53,119,2.075546961,2,2013
Volkswagen," ₹ 44,700.00 ",4.65,120,2.079181246,3.5,2013
Toyota," ₹ 44,700.00 ",4.65,120,2.079181246,3.5,2013
Toyota," ₹ 11,950.00 ",4.08,120,2.079181246,1.4,2013
Mercedes-Benz," ₹ 61,500.00 ",4.79,121,2.08278537,3,2013
Renault," ₹ 10,499.00 ",4.02,121,2.08278537,1.5,2013
Renault," ₹ 11,400.00 ",4.06,122,2.086359831,2,2013
Volkswagen," ₹ 13,900.00 ",4.14,122,2.086359831,1.4,2013
Volkswagen," ₹ 13,900.00 ",4.14,123,2.089905111,1.4,2013
Volkswagen," ₹ 13,500.00 ",4.13,124,2.093421685,2,2013
Volkswagen," ₹ 13,500.00 ",4.13,124,2.093421685,2,2013
Toyota," ₹ 23,660.00 ",4.37,125,2.096910013,3.5,2013
Renault," ₹ 7,600.00 ",3.88,125,2.096910013,1.5,2013
Audi," ₹ 48,000.00 ",4.68,126,2.100370545,3,2013
Mercedes-Benz," ₹ 13,995.00 ",4.15,126,2.100370545,2.2,2013
Audi," ₹ 17,000.00 ",4.23,127,2.103803721,3,2013
Mercedes-Benz," ₹ 19,600.00 ",4.29,127,2.103803721,1.8,2013
Mercedes-Benz," ₹ 19,600.00 ",4.29,127,2.103803721,1.8,2013
Mercedes-Benz," ₹ 19,600.00 ",4.29,127,2.103803721,1.8,2013
Toyota," ₹ 64,000.00 ",4.81,128,2.10720997,4.5,2013
BMW," ₹ 50,499.00 ",4.70,128,2.10720997,3,2013
Mercedes-Benz," ₹ 55,000.00 ",4.74,128,2.10720997,3,2013
Mercedes-Benz," ₹ 58,500.00 ",4.77,128,2.10720997,3,2013
Volkswagen," ₹ 19,500.00 ",4.29,128,2.10720997,1.8,2013
Renault," ₹ 6,800.00 ",3.83,131,2.117271296,1.5,2013
Renault," ₹ 7,100.00 ",3.85,135,2.130333768,1.5,2013
Renault," ₹ 7,800.00 ",3.89,139,2.1430148,1.5,2013
Audi," ₹ 42,900.00 ",4.63,140,2.146128036,3,2013
Renault," ₹ 11,300.00 ",4.05,141,2.149219113,1.5,2013
Volkswagen," ₹ 32,000.00 ",4.51,144,2.158362492,3.6,2013
Volkswagen," ₹ 8,900.00 ",3.95,144,2.158362492,1.6,2013
Mitsubishi," ₹ 15,800.00 ",4.20,146,2.164352856,2.5,2013
Mercedes-Benz," ₹ 18,000.00 ",4.26,147,2.167317335,2.2,2013
Volkswagen," ₹ 13,995.00 ",4.15,147,2.167317335,1.6,2013
Volkswagen," ₹ 9,900.00 ",4.00,149,2.173186268,1.6,2013
Renault," ₹ 7,900.00 ",3.90,149,2.173186268,1.5,2013
Renault," ₹ 10,200.00 ",4.01,149,2.173186268,1.5,2013
Volkswagen," ₹ 16,800.00 ",4.23,149,2.173186268,1.4,2013
Mercedes-Benz," ₹ 62,000.00 ",4.79,150,2.176091259,3,2013
Audi," ₹ 27,500.00 ",4.44,150,2.176091259,2,2013
Volkswagen," ₹ 13,499.00 ",4.13,154,2.187520721,2,2013
Renault," ₹ 8,500.00 ",3.93,157,2.195899652,1.5,2013
Mercedes-Benz," ₹ 63,000.00 ",4.80,160,2.204119983,3,2013
Volkswagen," ₹ 14,499.00 ",4.16,164,2.214843848,2,2013
Renault," ₹ 13,600.00 ",4.13,164,2.214843848,1.5,2013
Volkswagen," ₹ 14,899.00 ",4.17,165,2.217483944,2,2013
Volkswagen," ₹ 14,900.00 ",4.17,165,2.217483944,1.4,2013
Mercedes-Benz," ₹ 12,500.00 ",4.10,167,2.222716471,2.2,2013
Volkswagen," ₹ 34,500.00 ",4.54,167,2.222716471,2,2013
Volkswagen," ₹ 8,800.00 ",3.94,168,2.225309282,1.2,2013
Renault," ₹ 14,600.00 ",4.16,169,2.227886705,2.3,2013
Volkswagen," ₹ 11,600.00 ",4.06,169,2.227886705,1.4,2013
Volkswagen," ₹ 8,950.00 ",3.95,170,2.230448921,1.6,2013
Volkswagen," ₹ 10,500.00 ",4.02,170,2.230448921,1.6,2013
Renault," ₹ 7,800.00 ",3.89,170,2.230448921,1.5,2013
Renault," ₹ 7,100.00 ",3.85,171,2.23299611,1.5,2013
Mercedes-Benz," ₹ 13,600.00 ",4.13,172,2.235528447,2.2,2013
Renault," ₹ 15,200.00 ",4.18,173,2.238046103,2.3,2013
Mercedes-Benz," ₹ 14,300.00 ",4.16,175,2.243038049,2.2,2013
Renault," ₹ 10,299.00 ",4.01,176,2.245512668,2,2013
Volkswagen," ₹ 15,500.00 ",4.19,178,2.250420002,2,2013
Volkswagen," ₹ 41,000.00 ",4.61,180,2.255272505,3,2013
Renault," ₹ 13,400.00 ",4.13,190,2.278753601,1.5,2013
Volkswagen," ₹ 12,500.00 ",4.10,195,2.290034611,1.6,2013
Mercedes-Benz," ₹ 17,999.00 ",4.26,260,2.414973348,2.2,2013
Volkswagen," ₹ 20,500.00 ",4.31,800,2.903089987,2,2013
Mercedes-Benz," ₹ 68,700.00 ",4.84,980,2.991226076,3,2013
Volkswagen," ₹ 15,900.00 ",4.20,1,0,2,2012
Renault," ₹ 7,200.00 ",3.86,1,0,1.5,2012
Volkswagen," ₹ 4,200.00 ",3.62,1,0,1.4,2012
Mercedes-Benz," ₹ 46,900.00 ",4.67,10,1,2.2,2012
Mercedes-Benz," ₹ 59,999.00 ",4.78,11,1.041392685,4.7,2012
Mitsubishi," ₹ 24,500.00 ",4.39,11,1.041392685,2.5,2012
Audi," ₹ 98,000.00 ",4.99,12,1.079181246,5.2,2012
Mercedes-Benz," ₹ 38,600.00 ",4.59,12,1.079181246,1.8,2012
BMW," ₹ 64,999.00 ",4.81,15,1.176091259,3,2012
BMW," ₹ 24,999.00 ",4.40,24,1.380211242,2,2012
Mercedes-Benz," ₹ 54,500.00 ",4.74,29,1.462397998,3,2012
Toyota," ₹ 22,900.00 ",4.36,34,1.531478917,2,2012
Mercedes-Benz," ₹ 3,00,000.00 ",5.48,37,1.568201724,5,2012
Volkswagen," ₹ 40,500.00 ",4.61,37,1.568201724,3,2012
Audi," ₹ 37,000.00 ",4.57,37,1.568201724,2.8,2012
Mercedes-Benz," ₹ 29,500.00 ",4.47,37,1.568201724,1.8,2012
Mitsubishi," ₹ 17,500.00 ",4.24,38,1.579783597,1.8,2012
BMW," ₹ 57,777.00 ",4.76,40,1.602059991,4,2012
Volkswagen," ₹ 8,000.00 ",3.90,41,1.612783857,1,2012
BMW," ₹ 41,500.00 ",4.62,42,1.62324929,2,2012
Mercedes-Benz," ₹ 57,000.00 ",4.76,43,1.633468456,4.7,2012
Toyota," ₹ 36,700.00 ",4.56,43,1.633468456,3,2012
Audi," ₹ 24,300.00 ",4.39,43,1.633468456,1.8,2012
Audi," ₹ 68,500.00 ",4.84,44,1.643452676,6.3,2012
Toyota," ₹ 34,000.00 ",4.53,44,1.643452676,3.5,2012
Volkswagen," ₹ 16,200.00 ",4.21,44,1.643452676,1.4,2012
Renault," ₹ 8,750.00 ",3.94,46,1.662757832,1.6,2012
Mitsubishi," ₹ 21,500.00 ",4.33,47,1.672097858,2.4,2012
Mitsubishi," ₹ 19,000.00 ",4.28,47,1.672097858,2,2012
Renault," ₹ 6,900.00 ",3.84,47,1.672097858,1.4,2012
Volkswagen," ₹ 19,999.00 ",4.30,48,1.681241237,2,2012
Toyota," ₹ 20,100.00 ",4.30,48,1.681241237,2,2012
Volkswagen," ₹ 23,500.00 ",4.37,48,1.681241237,2,2012
Mitsubishi," ₹ 12,500.00 ",4.10,48,1.681241237,1.6,2012
Volkswagen," ₹ 13,500.00 ",4.13,48,1.681241237,1.4,2012
Toyota," ₹ 42,500.00 ",4.63,50,1.698970004,3,2012
Renault," ₹ 8,000.00 ",3.90,50,1.698970004,1.6,2012
Toyota," ₹ 27,400.00 ",4.44,52,1.716003344,3.5,2012
BMW," ₹ 32,000.00 ",4.51,52,1.716003344,3,2012
Volkswagen," ₹ 25,500.00 ",4.41,52,1.716003344,2,2012
Toyota," ₹ 12,400.00 ",4.09,52,1.716003344,1.4,2012
Toyota," ₹ 19,200.00 ",4.28,54,1.73239376,1.4,2012
Audi," ₹ 72,000.00 ",4.86,55,1.740362689,6.3,2012
Volkswagen," ₹ 18,900.00 ",4.28,56,1.748188027,2,2012
Mercedes-Benz," ₹ 52,777.00 ",4.72,60,1.77815125,3,2012
Toyota," ₹ 22,900.00 ",4.36,60,1.77815125,2.5,2012
Audi," ₹ 28,950.00 ",4.46,60,1.77815125,2,2012
Mitsubishi," ₹ 11,450.00 ",4.06,60,1.77815125,1.6,2012
Mercedes-Benz," ₹ 57,000.00 ",4.76,61,1.785329835,4.6,2012
Audi," ₹ 35,000.00 ",4.54,61,1.785329835,2.8,2012
Volkswagen," ₹ 24,500.00 ",4.39,62,1.792391689,2,2012
Volkswagen," ₹ 8,900.00 ",3.95,62,1.792391689,1.6,2012
Volkswagen," ₹ 12,300.00 ",4.09,62,1.792391689,1.4,2012
BMW," ₹ 44,800.00 ",4.65,63,1.799340549,4.4,2012
Mitsubishi," ₹ 10,888.00 ",4.04,63,1.799340549,2,2012
BMW," ₹ 77,000.00 ",4.89,64,1.806179974,4.4,2012
Toyota," ₹ 21,999.00 ",4.34,65,1.812913357,2.5,2012
Volkswagen," ₹ 22,000.00 ",4.34,65,1.812913357,2,2012
Volkswagen," ₹ 14,800.00 ",4.17,65,1.812913357,1.6,2012
Renault," ₹ 6,999.00 ",3.85,65,1.812913357,1.4,2012
Renault," ₹ 6,299.00 ",3.80,66,1.819543936,1.5,2012
Toyota," ₹ 68,000.00 ",4.83,67,1.826074803,4.5,2012
Volkswagen," ₹ 24,000.00 ",4.38,67,1.826074803,1.8,2012
Renault," ₹ 10,500.00 ",4.02,67,1.826074803,1.6,2012
Toyota," ₹ 14,100.00 ",4.15,67,1.826074803,1.6,2012
Toyota," ₹ 61,990.00 ",4.79,68,1.832508913,4.5,2012
BMW," ₹ 45,200.00 ",4.66,68,1.832508913,3,2012
Toyota," ₹ 30,990.00 ",4.49,68,1.832508913,2.7,2012
Renault," ₹ 7,200.00 ",3.86,69,1.838849091,1.4,2012
Volkswagen," ₹ 15,000.00 ",4.18,69,1.838849091,1.4,2012
Audi," ₹ 16,999.00 ",4.23,69,1.838849091,1.4,2012
Toyota," ₹ 20,900.00 ",4.32,70,1.84509804,2.5,2012
Audi," ₹ 30,900.00 ",4.49,70,1.84509804,2,2012
Volkswagen," ₹ 17,900.00 ",4.25,70,1.84509804,1.4,2012
Audi," ₹ 34,500.00 ",4.54,71,1.851258349,2.8,2012
Mercedes-Benz," ₹ 30,900.00 ",4.49,71,1.851258349,2.2,2012
Volkswagen," ₹ 37,900.00 ",4.58,73,1.86332286,3,2012
Volkswagen," ₹ 37,900.00 ",4.58,73,1.86332286,3,2012
Toyota," ₹ 26,200.00 ",4.42,73,1.86332286,2.5,2012
